condition,name,size,taskid,stage,activeView,updateId,parallel,view,count,time
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,2678.3
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,947.5
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,2724.7
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,904.2
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,2273.7
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,930.5
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,955.3
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,953.4
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,976.0
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,941.7
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,2828.5
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,957.0
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,2835.3
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,950.9
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,1063.1
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,943.9
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,969.3
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,962.2
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,2783.4
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,1021.5
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,1014.4
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,2732.5
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,2439.0
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,935.0
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,940.1
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,2701.7
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,2730.0
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,2510.0
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,1049.9
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,919.2
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,938.1
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,2751.3
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,2778.1
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,2735.1
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,958.3
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,1004.5
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,967.8
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,963.6
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,2063.3
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,2698.2
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,935.0
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,917.4
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,970.0
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,2084.5
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,992.7
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,2715.9
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,978.2
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,2669.7
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,1072.5
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,1253.8
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,913.9
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,977.7
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,986.1
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,1093.2
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,1150.2
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,2621.1
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,2296.4
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,999.5
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,914.3
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,939.0
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,948.8
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,992.0
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,948.6
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,2754.6
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,912.9
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,2685.6
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,914.8
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,2712.2
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,944.6
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,1004.5
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,946.3
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,918.0
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,993.1
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,971.8
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,2652.3
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,915.1
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,2666.6
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,937.5
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,2699.7
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,2658.7
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,2706.2
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,2039.2
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,969.6
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,959.4
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,2766.5
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,941.5
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,2723.5
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,2764.8
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,990.9
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,940.5
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,2329.1
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,955.9
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,2701.4
vegaFusion,flights,10000000,-1,update,none,-1,false,false,1,922.8
Vega,flights,50000,-1,update,none,-1,false,false,1,40.74753761291504
Vega,flights,50000,-1,update,none,-1,false,false,1,29.153423309326172
Vega,flights,50000,-1,update,none,-1,false,false,1,27.942426681518555
Vega,flights,50000,-1,update,none,-1,false,false,1,29.20588493347168
Vega,flights,50000,-1,update,none,-1,false,false,1,29.264163970947266
Vega,flights,50000,-1,update,none,-1,false,false,1,28.30126190185547
Vega,flights,50000,-1,update,none,-1,false,false,1,28.233957290649414
Vega,flights,50000,-1,update,none,-1,false,false,1,28.413894653320312
Vega,flights,50000,-1,update,none,-1,false,false,1,28.17425537109375
Vega,flights,50000,-1,update,none,-1,false,false,1,28.1768798828125
Vega,flights,50000,-1,update,none,-1,false,false,1,28.163537979125977
Vega,flights,50000,-1,update,none,-1,false,false,1,27.019941329956055
Vega,flights,50000,-1,update,none,-1,false,false,1,27.215059280395508
Vega,flights,50000,-1,update,none,-1,false,false,1,27.677268981933594
Vega,flights,50000,-1,update,none,-1,false,false,1,28.37906265258789
Vega,flights,50000,-1,update,none,-1,false,false,1,27.106464385986328
Vega,flights,50000,-1,update,none,-1,false,false,1,26.565311431884766
Vega,flights,50000,-1,update,none,-1,false,false,1,29.69611930847168
Vega,flights,50000,-1,update,none,-1,false,false,1,27.14201545715332
Vega,flights,50000,-1,update,none,-1,false,false,1,26.74856948852539
Vega,flights,500000,-1,update,none,-1,false,false,1,334.8816261291504
Vega,flights,500000,-1,update,none,-1,false,false,1,326.9891109466553
Vega,flights,500000,-1,update,none,-1,false,false,1,322.5468101501465
Vega,flights,500000,-1,update,none,-1,false,false,1,325.54840087890625
Vega,flights,500000,-1,update,none,-1,false,false,1,324.6295986175537
Vega,flights,500000,-1,update,none,-1,false,false,1,323.43726348876953
Vega,flights,500000,-1,update,none,-1,false,false,1,322.7904052734375
Vega,flights,500000,-1,update,none,-1,false,false,1,321.79920959472656
Vega,flights,500000,-1,update,none,-1,false,false,1,322.3935146331787
Vega,flights,500000,-1,update,none,-1,false,false,1,322.35070419311523
Vega,flights,500000,-1,update,none,-1,false,false,1,323.38830947875977
Vega,flights,500000,-1,update,none,-1,false,false,1,325.30076026916504
Vega,flights,500000,-1,update,none,-1,false,false,1,334.7314624786377
Vega,flights,500000,-1,update,none,-1,false,false,1,324.75806427001953
Vega,flights,500000,-1,update,none,-1,false,false,1,332.04786682128906
Vega,flights,500000,-1,update,none,-1,false,false,1,324.329927444458
Vega,flights,500000,-1,update,none,-1,false,false,1,322.11669731140137
Vega,flights,500000,-1,update,none,-1,false,false,1,327.966251373291
Vega,flights,500000,-1,update,none,-1,false,false,1,323.5299606323242
Vega,flights,500000,-1,update,none,-1,false,false,1,323.3264427185058
Vega,flights,500000,-1,update,none,-1,false,false,1,334.8816261291504
Vega,flights,500000,-1,update,none,-1,false,false,1,326.9891109466553
Vega,flights,500000,-1,update,none,-1,false,false,1,322.5468101501465
Vega,flights,500000,-1,update,none,-1,false,false,1,325.54840087890625
Vega,flights,500000,-1,update,none,-1,false,false,1,324.6295986175537
Vega,flights,500000,-1,update,none,-1,false,false,1,323.43726348876953
Vega,flights,500000,-1,update,none,-1,false,false,1,322.7904052734375
Vega,flights,500000,-1,update,none,-1,false,false,1,321.79920959472656
Vega,flights,500000,-1,update,none,-1,false,false,1,322.3935146331787
Vega,flights,500000,-1,update,none,-1,false,false,1,322.35070419311523
Vega,flights,500000,-1,update,none,-1,false,false,1,323.38830947875977
Vega,flights,500000,-1,update,none,-1,false,false,1,325.30076026916504
Vega,flights,500000,-1,update,none,-1,false,false,1,334.7314624786377
Vega,flights,500000,-1,update,none,-1,false,false,1,324.75806427001953
Vega,flights,500000,-1,update,none,-1,false,false,1,332.04786682128906
Vega,flights,500000,-1,update,none,-1,false,false,1,324.329927444458
Vega,flights,500000,-1,update,none,-1,false,false,1,322.11669731140137
Vega,flights,500000,-1,update,none,-1,false,false,1,327.966251373291
Vega,flights,500000,-1,update,none,-1,false,false,1,323.5299606323242
Vega,flights,500000,-1,update,none,-1,false,false,1,323.32644271850586
Vega,flights,1000000,-1,update,none,-1,false,false,1,697.8008117675781
Vega,flights,1000000,-1,update,none,-1,false,false,1,688.0294589996338
Vega,flights,1000000,-1,update,none,-1,false,false,1,708.0994987487793
Vega,flights,1000000,-1,update,none,-1,false,false,1,692.5432929992676
Vega,flights,1000000,-1,update,none,-1,false,false,1,697.3980312347412
Vega,flights,1000000,-1,update,none,-1,false,false,1,694.95920753479
Vega,flights,1000000,-1,update,none,-1,false,false,1,704.4951038360596
Vega,flights,1000000,-1,update,none,-1,false,false,1,709.129940032959
Vega,flights,1000000,-1,update,none,-1,false,false,1,704.6130218505859
Vega,flights,1000000,-1,update,none,-1,false,false,1,696.2539005279541
Vega,flights,1000000,-1,update,none,-1,false,false,1,691.6980419158936
Vega,flights,1000000,-1,update,none,-1,false,false,1,691.205207824707
Vega,flights,1000000,-1,update,none,-1,false,false,1,690.4870052337646
Vega,flights,1000000,-1,update,none,-1,false,false,1,690.9835510253906
Vega,flights,1000000,-1,update,none,-1,false,false,1,687.5558967590332
Vega,flights,1000000,-1,update,none,-1,false,false,1,694.1676235198975
Vega,flights,1000000,-1,update,none,-1,false,false,1,710.3557949066162
Vega,flights,1000000,-1,update,none,-1,false,false,1,696.247631072998
Vega,flights,1000000,-1,update,none,-1,false,false,1,694.5623550415039
Vega,flights,1000000,-1,update,none,-1,false,false,1,701.6019096374512
VegaPlus,flights,50000,-1,update,none,-1,false,false,1,16.78721618652344
VegaPlus,flights,50000,-1,update,none,-1,false,false,1,17.74395561218262
VegaPlus,flights,50000,-1,update,none,-1,false,false,1,31.83501625061035
VegaPlus,flights,50000,-1,update,none,-1,false,false,1,22.766611099243164
VegaPlus,flights,50000,-1,update,none,-1,false,false,1,29.60107612609863
VegaPlus,flights,50000,-1,update,none,-1,false,false,1,42.81084060668945
VegaPlus,flights,50000,-1,update,none,-1,false,false,1,30.459083557128906
VegaPlus,flights,50000,-1,update,none,-1,false,false,1,19.11110496520996
VegaPlus,flights,50000,-1,update,none,-1,false,false,1,41.297489166259766
VegaPlus,flights,50000,-1,update,none,-1,false,false,1,22.2805881500244
VegaPlus,flights,50000,-1,update,none,-1,false,false,1,46.71329879760742
VegaPlus,flights,50000,-1,update,none,-1,false,false,1,18.140735626220703
VegaPlus,flights,50000,-1,update,none,-1,false,false,1,45.2463626861572
VegaPlus,flights,50000,-1,update,none,-1,false,false,1,16.74261474609375
VegaPlus,flights,50000,-1,update,none,-1,false,false,1,19.295045852661133
VegaPlus,flights,50000,-1,update,none,-1,false,false,1,42.15291595458984
VegaPlus,flights,50000,-1,update,none,-1,false,false,1,24.975034713745117
VegaPlus,flights,50000,-1,update,none,-1,false,false,1,11.039634704589844
VegaPlus,flights,50000,-1,update,none,-1,false,false,1,8.863204956054688
VegaPlus,flights,500000,-1,update,none,-1,false,false,1,43.72164726257324
VegaPlus,flights,500000,-1,update,none,-1,false,false,1,28.754695892333984
VegaPlus,flights,500000,-1,update,none,-1,false,false,1,22.76776695251465
VegaPlus,flights,500000,-1,update,none,-1,false,false,1,23.223936080932617
VegaPlus,flights,500000,-1,update,none,-1,false,false,1,111.86856842041016
VegaPlus,flights,500000,-1,update,none,-1,false,false,1,34.16317176818848
VegaPlus,flights,500000,-1,update,none,-1,false,false,1,63.10782432556152
VegaPlus,flights,500000,-1,update,none,-1,false,false,1,74.4017391204834
VegaPlus,flights,500000,-1,update,none,-1,false,false,1,71.4146614074707
VegaPlus,flights,500000,-1,update,none,-1,false,false,1,27.742429733276367
VegaPlus,flights,500000,-1,update,none,-1,false,false,1,30.47239875793457
VegaPlus,flights,500000,-1,update,none,-1,false,false,1,28.641395568847656
VegaPlus,flights,500000,-1,update,none,-1,false,false,1,61.70669746398926
VegaPlus,flights,500000,-1,update,none,-1,false,false,1,49.76986885070801
VegaPlus,flights,500000,-1,update,none,-1,false,false,1,62.69162178039551
VegaPlus,flights,500000,-1,update,none,-1,false,false,1,29.101316452026367
VegaPlus,flights,500000,-1,update,none,-1,false,false,1,61.117069244384766
VegaPlus,flights,500000,-1,update,none,-1,false,false,1,60.63841247558594
VegaPlus,flights,500000,-1,update,none,-1,false,false,1,124.35874557495117
VegaPlus,flights,500000,-1,update,none,-1,false,false,1,24.74919891357422
VegaPlus,flights,10000000,-1,update,none,-1,false,false,1,343.8217716217041
VegaPlus,flights,10000000,-1,update,none,-1,false,false,1,331.82368659973145
VegaPlus,flights,10000000,-1,update,none,-1,false,false,1,236.61783027648926
VegaPlus,flights,10000000,-1,update,none,-1,false,false,1,100.5997371673584
VegaPlus,flights,10000000,-1,update,none,-1,false,false,1,311.92033767700195
VegaPlus,flights,10000000,-1,update,none,-1,false,false,1,207.77485466003418
VegaPlus,flights,10000000,-1,update,none,-1,false,false,1,16.944944381713867
VegaPlus,flights,10000000,-1,update,none,-1,false,false,1,249.04882621765137
VegaPlus,flights,10000000,-1,update,none,-1,false,false,1,29.0560302734375
VegaPlus,flights,10000000,-1,update,none,-1,false,false,1,272.1808090209961
VegaPlus,flights,10000000,-1,update,none,-1,false,false,1,307.65697288513184
VegaPlus,flights,10000000,-1,update,none,-1,false,false,1,228.87810707092285
VegaPlus,flights,10000000,-1,update,none,-1,false,false,1,358.961612701416
VegaPlus,flights,10000000,-1,update,none,-1,false,false,1,323.7010135650635
VegaPlus,flights,10000000,-1,update,none,-1,false,false,1,36.8182487487793
VegaPlus,flights,10000000,-1,update,none,-1,false,false,1,184.07395362854004
VegaPlus,flights,10000000,-1,update,none,-1,false,false,1,157.60176467895508
VegaPlus,flights,10000000,-1,update,none,-1,false,false,1,328.1574535369873
VegaPlus,flights,10000000,-1,update,none,-1,false,false,1,315.28270149230957
VegaPlus,flights,10000000,-1,update,none,-1,false,false,1,392.5568656921387
VegaPlus,flights,1000000,-1,update,none,-1,false,false,1,113.8259220123291
VegaPlus,flights,1000000,-1,update,none,-1,false,false,1,27.44025230407715
VegaPlus,flights,1000000,-1,update,none,-1,false,false,1,127.77444648742676
VegaPlus,flights,1000000,-1,update,none,-1,false,false,1,63.80298614501953
VegaPlus,flights,1000000,-1,update,none,-1,false,false,1,32.15042686462402
VegaPlus,flights,1000000,-1,update,none,-1,false,false,1,66.8901309967041
VegaPlus,flights,1000000,-1,update,none,-1,false,false,1,133.92690086364746
VegaPlus,flights,1000000,-1,update,none,-1,false,false,1,26.626708984375
VegaPlus,flights,1000000,-1,update,none,-1,false,false,1,18.858793258666992
VegaPlus,flights,1000000,-1,update,none,-1,false,false,1,135.30207443237305
VegaPlus,flights,1000000,-1,update,none,-1,false,false,1,27.49321937561035
VegaPlus,flights,1000000,-1,update,none,-1,false,false,1,119.49626731872559
VegaPlus,flights,1000000,-1,update,none,-1,false,false,1,136.31550216674805
VegaPlus,flights,1000000,-1,update,none,-1,false,false,1,60.6998233795166
VegaPlus,flights,1000000,-1,update,none,-1,false,false,1,14.678075790405273
VegaPlus,flights,1000000,-1,update,none,-1,false,false,1,126.6059627532959
VegaPlus,flights,1000000,-1,update,none,-1,false,false,1,15.760210037231445
VegaPlus,flights,1000000,-1,update,none,-1,false,false,1,22.50921058654785
VegaPlus,flights,1000000,-1,update,none,-1,false,false,1,148.76300430297852
VegaPlus,flights,1000000,-1,update,none,-1,false,false,1,17.081453323364258
